mission_id,profile,geometry_params,drone_preset,wind_profile,wind_direction_deg,wind_speed_min,wind_speed_max,waypoint_file,n_waypoints,validation,status
mission_07856,loiter,"[0, 120, 30, 1]",dynamic,gusty,135,3.0,10.0,mission_07856.waypoints,9,OK,pending
mission_07857,loiter,"[0, 120, 30, 1]",fast,calm,0,0.0,1.0,mission_07857.waypoints,9,OK,pending
mission_07858,loiter,"[0, 120, 30, 1]",fast,calm,45,0.0,1.0,mission_07858.waypoints,9,OK,pending
mission_07859,loiter,"[0, 120, 30, 1]",fast,calm,90,0.0,1.0,mission_07859.waypoints,9,OK,pending
mission_07860,loiter,"[0, 120, 30, 1]",fast,calm,135,0.0,1.0,mission_07860.waypoints,9,OK,pending
mission_07861,loiter,"[0, 120, 30, 1]",fast,light,0,2.0,4.0,mission_07861.waypoints,9,OK,pending
mission_07862,loiter,"[0, 120, 30, 1]",fast,light,45,2.0,4.0,mission_07862.waypoints,9,OK,pending
mission_07863,loiter,"[0, 120, 30, 1]",fast,light,90,2.0,4.0,mission_07863.waypoints,9,OK,pending
mission_07864,loiter,"[0, 120, 30, 1]",fast,light,135,2.0,4.0,mission_07864.waypoints,9,OK,pending
mission_07865,loiter,"[0, 120, 30, 1]",fast,moderate,0,5.0,8.0,mission_07865.waypoints,9,OK,pending
mission_07866,loiter,"[0, 120, 30, 1]",fast,moderate,45,5.0,8.0,mission_07866.waypoints,9,OK,pending
mission_07867,loiter,"[0, 120, 30, 1]",fast,moderate,90,5.0,8.0,mission_07867.waypoints,9,OK,pending
mission_07868,loiter,"[0, 120, 30, 1]",fast,moderate,135,5.0,8.0,mission_07868.waypoints,9,OK,pending
mission_07869,loiter,"[0, 120, 30, 1]",fast,gusty,0,3.0,10.0,mission_07869.waypoints,9,OK,pending
mission_07870,loiter,"[0, 120, 30, 1]",fast,gusty,45,3.0,10.0,mission_07870.waypoints,9,OK,pending
mission_07871,loiter,"[0, 120, 30, 1]",fast,gusty,90,3.0,10.0,mission_07871.waypoints,9,OK,pending
mission_07872,loiter,"[0, 120, 30, 1]",fast,gusty,135,3.0,10.0,mission_07872.waypoints,9,OK,pending
mission_07873,loiter,"[0, 120, 30, -1]",conservative,calm,0,0.0,1.0,mission_07873.waypoints,9,OK,pending
mission_07874,loiter,"[0, 120, 30, -1]",conservative,calm,45,0.0,1.0,mission_07874.waypoints,9,OK,pending
mission_07875,loiter,"[0, 120, 30, -1]",conservative,calm,90,0.0,1.0,mission_07875.waypoints,9,OK,pending
mission_07876,loiter,"[0, 120, 30, -1]",conservative,calm,135,0.0,1.0,mission_07876.waypoints,9,OK,pending
mission_07877,loiter,"[0, 120, 30, -1]",conservative,light,0,2.0,4.0,mission_07877.waypoints,9,OK,pending
mission_07878,loiter,"[0, 120, 30, -1]",conservative,light,45,2.0,4.0,mission_07878.waypoints,9,OK,pending
mission_07879,loiter,"[0, 120, 30, -1]",conservative,light,90,2.0,4.0,mission_07879.waypoints,9,OK,pending
mission_07880,loiter,"[0, 120, 30, -1]",conservative,light,135,2.0,4.0,mission_07880.waypoints,9,OK,pending
mission_07881,loiter,"[0, 120, 30, -1]",conservative,moderate,0,5.0,8.0,mission_07881.waypoints,9,OK,pending
mission_07882,loiter,"[0, 120, 30, -1]",conservative,moderate,45,5.0,8.0,mission_07882.waypoints,9,OK,pending
mission_07883,loiter,"[0, 120, 30, -1]",conservative,moderate,90,5.0,8.0,mission_07883.waypoints,9,OK,pending
mission_07884,loiter,"[0, 120, 30, -1]",conservative,moderate,135,5.0,8.0,mission_07884.waypoints,9,OK,pending
mission_07885,loiter,"[0, 120, 30, -1]",conservative,gusty,0,3.0,10.0,mission_07885.waypoints,9,OK,pending
mission_07886,loiter,"[0, 120, 30, -1]",conservative,gusty,45,3.0,10.0,mission_07886.waypoints,9,OK,pending
mission_07887,loiter,"[0, 120, 30, -1]",conservative,gusty,90,3.0,10.0,mission_07887.waypoints,9,OK,pending
mission_07888,loiter,"[0, 120, 30, -1]",conservative,gusty,135,3.0,10.0,mission_07888.waypoints,9,OK,pending
mission_07889,loiter,"[0, 120, 30, -1]",standard,calm,0,0.0,1.0,mission_07889.waypoints,9,OK,pending
mission_07890,loiter,"[0, 120, 30, -1]",standard,calm,45,0.0,1.0,mission_07890.waypoints,9,OK,pending
mission_07891,loiter,"[0, 120, 30, -1]",standard,calm,90,0.0,1.0,mission_07891.waypoints,9,OK,pending
mission_07892,loiter,"[0, 120, 30, -1]",standard,calm,135,0.0,1.0,mission_07892.waypoints,9,OK,pending
mission_07893,loiter,"[0, 120, 30, -1]",standard,light,0,2.0,4.0,mission_07893.waypoints,9,OK,pending
mission_07894,loiter,"[0, 120, 30, -1]",standard,light,45,2.0,4.0,mission_07894.waypoints,9,OK,pending
mission_07895,loiter,"[0, 120, 30, -1]",standard,light,90,2.0,4.0,mission_07895.waypoints,9,OK,pending
mission_07896,loiter,"[0, 120, 30, -1]",standard,light,135,2.0,4.0,mission_07896.waypoints,9,OK,pending
mission_07897,loiter,"[0, 120, 30, -1]",standard,moderate,0,5.0,8.0,mission_07897.waypoints,9,OK,pending
mission_07898,loiter,"[0, 120, 30, -1]",standard,moderate,45,5.0,8.0,mission_07898.waypoints,9,OK,pending
mission_07899,loiter,"[0, 120, 30, -1]",standard,moderate,90,5.0,8.0,mission_07899.waypoints,9,OK,pending
mission_07900,loiter,"[0, 120, 30, -1]",standard,moderate,135,5.0,8.0,mission_07900.waypoints,9,OK,pending
mission_07901,loiter,"[0, 120, 30, -1]",standard,gusty,0,3.0,10.0,mission_07901.waypoints,9,OK,pending
mission_07902,loiter,"[0, 120, 30, -1]",standard,gusty,45,3.0,10.0,mission_07902.waypoints,9,OK,pending
mission_07903,loiter,"[0, 120, 30, -1]",standard,gusty,90,3.0,10.0,mission_07903.waypoints,9,OK,pending
mission_07904,loiter,"[0, 120, 30, -1]",standard,gusty,135,3.0,10.0,mission_07904.waypoints,9,OK,pending
mission_07905,loiter,"[0, 120, 30, -1]",dynamic,calm,0,0.0,1.0,mission_07905.waypoints,9,OK,pending
mission_07906,loiter,"[0, 120, 30, -1]",dynamic,calm,45,0.0,1.0,mission_07906.waypoints,9,OK,pending
mission_07907,loiter,"[0, 120, 30, -1]",dynamic,calm,90,0.0,1.0,mission_07907.waypoints,9,OK,pending
mission_07908,loiter,"[0, 120, 30, -1]",dynamic,calm,135,0.0,1.0,mission_07908.waypoints,9,OK,pending
mission_07909,loiter,"[0, 120, 30, -1]",dynamic,light,0,2.0,4.0,mission_07909.waypoints,9,OK,pending
mission_07910,loiter,"[0, 120, 30, -1]",dynamic,light,45,2.0,4.0,mission_07910.waypoints,9,OK,pending
mission_07911,loiter,"[0, 120, 30, -1]",dynamic,light,90,2.0,4.0,mission_07911.waypoints,9,OK,pending
mission_07912,loiter,"[0, 120, 30, -1]",dynamic,light,135,2.0,4.0,mission_07912.waypoints,9,OK,pending
mission_07913,loiter,"[0, 120, 30, -1]",dynamic,moderate,0,5.0,8.0,mission_07913.waypoints,9,OK,pending
mission_07914,loiter,"[0, 120, 30, -1]",dynamic,moderate,45,5.0,8.0,mission_07914.waypoints,9,OK,pending
mission_07915,loiter,"[0, 120, 30, -1]",dynamic,moderate,90,5.0,8.0,mission_07915.waypoints,9,OK,pending
mission_07916,loiter,"[0, 120, 30, -1]",dynamic,moderate,135,5.0,8.0,mission_07916.waypoints,9,OK,pending
mission_07917,loiter,"[0, 120, 30, -1]",dynamic,gusty,0,3.0,10.0,mission_07917.waypoints,9,OK,pending
mission_07918,loiter,"[0, 120, 30, -1]",dynamic,gusty,45,3.0,10.0,mission_07918.waypoints,9,OK,pending
mission_07919,loiter,"[0, 120, 30, -1]",dynamic,gusty,90,3.0,10.0,mission_07919.waypoints,9,OK,pending
mission_07920,loiter,"[0, 120, 30, -1]",dynamic,gusty,135,3.0,10.0,mission_07920.waypoints,9,OK,pending
mission_07921,loiter,"[0, 120, 30, -1]",fast,calm,0,0.0,1.0,mission_07921.waypoints,9,OK,pending
mission_07922,loiter,"[0, 120, 30, -1]",fast,calm,45,0.0,1.0,mission_07922.waypoints,9,OK,pending
mission_07923,loiter,"[0, 120, 30, -1]",fast,calm,90,0.0,1.0,mission_07923.waypoints,9,OK,pending
mission_07924,loiter,"[0, 120, 30, -1]",fast,calm,135,0.0,1.0,mission_07924.waypoints,9,OK,pending
mission_07925,loiter,"[0, 120, 30, -1]",fast,light,0,2.0,4.0,mission_07925.waypoints,9,OK,pending
mission_07926,loiter,"[0, 120, 30, -1]",fast,light,45,2.0,4.0,mission_07926.waypoints,9,OK,pending
mission_07927,loiter,"[0, 120, 30, -1]",fast,light,90,2.0,4.0,mission_07927.waypoints,9,OK,pending
mission_07928,loiter,"[0, 120, 30, -1]",fast,light,135,2.0,4.0,mission_07928.waypoints,9,OK,pending
mission_07929,loiter,"[0, 120, 30, -1]",fast,moderate,0,5.0,8.0,mission_07929.waypoints,9,OK,pending
mission_07930,loiter,"[0, 120, 30, -1]",fast,moderate,45,5.0,8.0,mission_07930.waypoints,9,OK,pending
mission_07931,loiter,"[0, 120, 30, -1]",fast,moderate,90,5.0,8.0,mission_07931.waypoints,9,OK,pending
mission_07932,loiter,"[0, 120, 30, -1]",fast,moderate,135,5.0,8.0,mission_07932.waypoints,9,OK,pending
mission_07933,loiter,"[0, 120, 30, -1]",fast,gusty,0,3.0,10.0,mission_07933.waypoints,9,OK,pending
mission_07934,loiter,"[0, 120, 30, -1]",fast,gusty,45,3.0,10.0,mission_07934.waypoints,9,OK,pending
mission_07935,loiter,"[0, 120, 30, -1]",fast,gusty,90,3.0,10.0,mission_07935.waypoints,9,OK,pending
mission_07936,loiter,"[0, 120, 30, -1]",fast,gusty,135,3.0,10.0,mission_07936.waypoints,9,OK,pending
mission_07937,loiter,"[0, 120, 60, 1]",conservative,calm,0,0.0,1.0,mission_07937.waypoints,9,OK,pending
mission_07938,loiter,"[0, 120, 60, 1]",conservative,calm,45,0.0,1.0,mission_07938.waypoints,9,OK,pending
mission_07939,loiter,"[0, 120, 60, 1]",conservative,calm,90,0.0,1.0,mission_07939.waypoints,9,OK,pending
mission_07940,loiter,"[0, 120, 60, 1]",conservative,calm,135,0.0,1.0,mission_07940.waypoints,9,OK,pending
mission_07941,loiter,"[0, 120, 60, 1]",conservative,light,0,2.0,4.0,mission_07941.waypoints,9,OK,pending
mission_07942,loiter,"[0, 120, 60, 1]",conservative,light,45,2.0,4.0,mission_07942.waypoints,9,OK,pending
mission_07943,loiter,"[0, 120, 60, 1]",conservative,light,90,2.0,4.0,mission_07943.waypoints,9,OK,pending
mission_07944,loiter,"[0, 120, 60, 1]",conservative,light,135,2.0,4.0,mission_07944.waypoints,9,OK,pending
mission_07945,loiter,"[0, 120, 60, 1]",conservative,moderate,0,5.0,8.0,mission_07945.waypoints,9,OK,pending
mission_07946,loiter,"[0, 120, 60, 1]",conservative,moderate,45,5.0,8.0,mission_07946.waypoints,9,OK,pending
mission_07947,loiter,"[0, 120, 60, 1]",conservative,moderate,90,5.0,8.0,mission_07947.waypoints,9,OK,pending
mission_07948,loiter,"[0, 120, 60, 1]",conservative,moderate,135,5.0,8.0,mission_07948.waypoints,9,OK,pending
mission_07949,loiter,"[0, 120, 60, 1]",conservative,gusty,0,3.0,10.0,mission_07949.waypoints,9,OK,pending
mission_07950,loiter,"[0, 120, 60, 1]",conservative,gusty,45,3.0,10.0,mission_07950.waypoints,9,OK,pending
mission_07951,loiter,"[0, 120, 60, 1]",conservative,gusty,90,3.0,10.0,mission_07951.waypoints,9,OK,pending
mission_07952,loiter,"[0, 120, 60, 1]",conservative,gusty,135,3.0,10.0,mission_07952.waypoints,9,OK,pending
mission_07953,loiter,"[0, 120, 60, 1]",standard,calm,0,0.0,1.0,mission_07953.waypoints,9,OK,pending
mission_07954,loiter,"[0, 120, 60, 1]",standard,calm,45,0.0,1.0,mission_07954.waypoints,9,OK,pending
mission_07955,loiter,"[0, 120, 60, 1]",standard,calm,90,0.0,1.0,mission_07955.waypoints,9,OK,pending
mission_07956,loiter,"[0, 120, 60, 1]",standard,calm,135,0.0,1.0,mission_07956.waypoints,9,OK,pending
mission_07957,loiter,"[0, 120, 60, 1]",standard,light,0,2.0,4.0,mission_07957.waypoints,9,OK,pending
mission_07958,loiter,"[0, 120, 60, 1]",standard,light,45,2.0,4.0,mission_07958.waypoints,9,OK,pending
mission_07959,loiter,"[0, 120, 60, 1]",standard,light,90,2.0,4.0,mission_07959.waypoints,9,OK,pending
mission_07960,loiter,"[0, 120, 60, 1]",standard,light,135,2.0,4.0,mission_07960.waypoints,9,OK,pending
mission_07961,loiter,"[0, 120, 60, 1]",standard,moderate,0,5.0,8.0,mission_07961.waypoints,9,OK,pending
mission_07962,loiter,"[0, 120, 60, 1]",standard,moderate,45,5.0,8.0,mission_07962.waypoints,9,OK,pending
mission_07963,loiter,"[0, 120, 60, 1]",standard,moderate,90,5.0,8.0,mission_07963.waypoints,9,OK,pending
mission_07964,loiter,"[0, 120, 60, 1]",standard,moderate,135,5.0,8.0,mission_07964.waypoints,9,OK,pending
mission_07965,loiter,"[0, 120, 60, 1]",standard,gusty,0,3.0,10.0,mission_07965.waypoints,9,OK,pending
mission_07966,loiter,"[0, 120, 60, 1]",standard,gusty,45,3.0,10.0,mission_07966.waypoints,9,OK,pending
mission_07967,loiter,"[0, 120, 60, 1]",standard,gusty,90,3.0,10.0,mission_07967.waypoints,9,OK,pending
mission_07968,loiter,"[0, 120, 60, 1]",standard,gusty,135,3.0,10.0,mission_07968.waypoints,9,OK,pending
mission_07969,loiter,"[0, 120, 60, 1]",dynamic,calm,0,0.0,1.0,mission_07969.waypoints,9,OK,pending
mission_07970,loiter,"[0, 120, 60, 1]",dynamic,calm,45,0.0,1.0,mission_07970.waypoints,9,OK,pending
mission_07971,loiter,"[0, 120, 60, 1]",dynamic,calm,90,0.0,1.0,mission_07971.waypoints,9,OK,pending
mission_07972,loiter,"[0, 120, 60, 1]",dynamic,calm,135,0.0,1.0,mission_07972.waypoints,9,OK,pending
mission_07973,loiter,"[0, 120, 60, 1]",dynamic,light,0,2.0,4.0,mission_07973.waypoints,9,OK,pending
mission_07974,loiter,"[0, 120, 60, 1]",dynamic,light,45,2.0,4.0,mission_07974.waypoints,9,OK,pending
mission_07975,loiter,"[0, 120, 60, 1]",dynamic,light,90,2.0,4.0,mission_07975.waypoints,9,OK,pending
mission_07976,loiter,"[0, 120, 60, 1]",dynamic,light,135,2.0,4.0,mission_07976.waypoints,9,OK,pending
mission_07977,loiter,"[0, 120, 60, 1]",dynamic,moderate,0,5.0,8.0,mission_07977.waypoints,9,OK,pending
mission_07978,loiter,"[0, 120, 60, 1]",dynamic,moderate,45,5.0,8.0,mission_07978.waypoints,9,OK,pending
mission_07979,loiter,"[0, 120, 60, 1]",dynamic,moderate,90,5.0,8.0,mission_07979.waypoints,9,OK,pending
mission_07980,loiter,"[0, 120, 60, 1]",dynamic,moderate,135,5.0,8.0,mission_07980.waypoints,9,OK,pending
mission_07981,loiter,"[0, 120, 60, 1]",dynamic,gusty,0,3.0,10.0,mission_07981.waypoints,9,OK,pending
mission_07982,loiter,"[0, 120, 60, 1]",dynamic,gusty,45,3.0,10.0,mission_07982.waypoints,9,OK,pending
mission_07983,loiter,"[0, 120, 60, 1]",dynamic,gusty,90,3.0,10.0,mission_07983.waypoints,9,OK,pending
mission_07984,loiter,"[0, 120, 60, 1]",dynamic,gusty,135,3.0,10.0,mission_07984.waypoints,9,OK,pending
mission_07985,loiter,"[0, 120, 60, 1]",fast,calm,0,0.0,1.0,mission_07985.waypoints,9,OK,pending
mission_07986,loiter,"[0, 120, 60, 1]",fast,calm,45,0.0,1.0,mission_07986.waypoints,9,OK,pending
mission_07987,loiter,"[0, 120, 60, 1]",fast,calm,90,0.0,1.0,mission_07987.waypoints,9,OK,pending
mission_07988,loiter,"[0, 120, 60, 1]",fast,calm,135,0.0,1.0,mission_07988.waypoints,9,OK,pending
mission_07989,loiter,"[0, 120, 60, 1]",fast,light,0,2.0,4.0,mission_07989.waypoints,9,OK,pending
mission_07990,loiter,"[0, 120, 60, 1]",fast,light,45,2.0,4.0,mission_07990.waypoints,9,OK,pending
mission_07991,loiter,"[0, 120, 60, 1]",fast,light,90,2.0,4.0,mission_07991.waypoints,9,OK,pending
mission_07992,loiter,"[0, 120, 60, 1]",fast,light,135,2.0,4.0,mission_07992.waypoints,9,OK,pending
mission_07993,loiter,"[0, 120, 60, 1]",fast,moderate,0,5.0,8.0,mission_07993.waypoints,9,OK,pending
mission_07994,loiter,"[0, 120, 60, 1]",fast,moderate,45,5.0,8.0,mission_07994.waypoints,9,OK,pending
mission_07995,loiter,"[0, 120, 60, 1]",fast,moderate,90,5.0,8.0,mission_07995.waypoints,9,OK,pending
mission_07996,loiter,"[0, 120, 60, 1]",fast,moderate,135,5.0,8.0,mission_07996.waypoints,9,OK,pending
mission_07997,loiter,"[0, 120, 60, 1]",fast,gusty,0,3.0,10.0,mission_07997.waypoints,9,OK,pending
mission_07998,loiter,"[0, 120, 60, 1]",fast,gusty,45,3.0,10.0,mission_07998.waypoints,9,OK,pending
mission_07999,loiter,"[0, 120, 60, 1]",fast,gusty,90,3.0,10.0,mission_07999.waypoints,9,OK,pending
mission_08000,loiter,"[0, 120, 60, 1]",fast,gusty,135,3.0,10.0,mission_08000.waypoints,9,OK,pending
mission_08001,loiter,"[0, 120, 60, -1]",conservative,calm,0,0.0,1.0,mission_08001.waypoints,9,OK,pending
mission_08002,loiter,"[0, 120, 60, -1]",conservative,calm,45,0.0,1.0,mission_08002.waypoints,9,OK,pending
mission_08003,loiter,"[0, 120, 60, -1]",conservative,calm,90,0.0,1.0,mission_08003.waypoints,9,OK,pending
mission_08004,loiter,"[0, 120, 60, -1]",conservative,calm,135,0.0,1.0,mission_08004.waypoints,9,OK,pending
mission_08005,loiter,"[0, 120, 60, -1]",conservative,light,0,2.0,4.0,mission_08005.waypoints,9,OK,pending
mission_08006,loiter,"[0, 120, 60, -1]",conservative,light,45,2.0,4.0,mission_08006.waypoints,9,OK,pending
mission_08007,loiter,"[0, 120, 60, -1]",conservative,light,90,2.0,4.0,mission_08007.waypoints,9,OK,pending
mission_08008,loiter,"[0, 120, 60, -1]",conservative,light,135,2.0,4.0,mission_08008.waypoints,9,OK,pending
mission_08009,loiter,"[0, 120, 60, -1]",conservative,moderate,0,5.0,8.0,mission_08009.waypoints,9,OK,pending
mission_08010,loiter,"[0, 120, 60, -1]",conservative,moderate,45,5.0,8.0,mission_08010.waypoints,9,OK,pending
mission_08011,loiter,"[0, 120, 60, -1]",conservative,moderate,90,5.0,8.0,mission_08011.waypoints,9,OK,pending
mission_08012,loiter,"[0, 120, 60, -1]",conservative,moderate,135,5.0,8.0,mission_08012.waypoints,9,OK,pending
mission_08013,loiter,"[0, 120, 60, -1]",conservative,gusty,0,3.0,10.0,mission_08013.waypoints,9,OK,pending
mission_08014,loiter,"[0, 120, 60, -1]",conservative,gusty,45,3.0,10.0,mission_08014.waypoints,9,OK,pending
mission_08015,loiter,"[0, 120, 60, -1]",conservative,gusty,90,3.0,10.0,mission_08015.waypoints,9,OK,pending
mission_08016,loiter,"[0, 120, 60, -1]",conservative,gusty,135,3.0,10.0,mission_08016.waypoints,9,OK,pending
mission_08017,loiter,"[0, 120, 60, -1]",standard,calm,0,0.0,1.0,mission_08017.waypoints,9,OK,pending
mission_08018,loiter,"[0, 120, 60, -1]",standard,calm,45,0.0,1.0,mission_08018.waypoints,9,OK,pending
mission_08019,loiter,"[0, 120, 60, -1]",standard,calm,90,0.0,1.0,mission_08019.waypoints,9,OK,pending
mission_08020,loiter,"[0, 120, 60, -1]",standard,calm,135,0.0,1.0,mission_08020.waypoints,9,OK,pending
mission_08021,loiter,"[0, 120, 60, -1]",standard,light,0,2.0,4.0,mission_08021.waypoints,9,OK,pending
mission_08022,loiter,"[0, 120, 60, -1]",standard,light,45,2.0,4.0,mission_08022.waypoints,9,OK,pending
mission_08023,loiter,"[0, 120, 60, -1]",standard,light,90,2.0,4.0,mission_08023.waypoints,9,OK,pending
mission_08024,loiter,"[0, 120, 60, -1]",standard,light,135,2.0,4.0,mission_08024.waypoints,9,OK,pending
mission_08025,loiter,"[0, 120, 60, -1]",standard,moderate,0,5.0,8.0,mission_08025.waypoints,9,OK,pending
mission_08026,loiter,"[0, 120, 60, -1]",standard,moderate,45,5.0,8.0,mission_08026.waypoints,9,OK,pending
mission_08027,loiter,"[0, 120, 60, -1]",standard,moderate,90,5.0,8.0,mission_08027.waypoints,9,OK,pending
mission_08028,loiter,"[0, 120, 60, -1]",standard,moderate,135,5.0,8.0,mission_08028.waypoints,9,OK,pending
mission_08029,loiter,"[0, 120, 60, -1]",standard,gusty,0,3.0,10.0,mission_08029.waypoints,9,OK,pending
mission_08030,loiter,"[0, 120, 60, -1]",standard,gusty,45,3.0,10.0,mission_08030.waypoints,9,OK,pending
mission_08031,loiter,"[0, 120, 60, -1]",standard,gusty,90,3.0,10.0,mission_08031.waypoints,9,OK,pending
mission_08032,loiter,"[0, 120, 60, -1]",standard,gusty,135,3.0,10.0,mission_08032.waypoints,9,OK,pending
mission_08033,loiter,"[0, 120, 60, -1]",dynamic,calm,0,0.0,1.0,mission_08033.waypoints,9,OK,pending
mission_08034,loiter,"[0, 120, 60, -1]",dynamic,calm,45,0.0,1.0,mission_08034.waypoints,9,OK,pending
mission_08035,loiter,"[0, 120, 60, -1]",dynamic,calm,90,0.0,1.0,mission_08035.waypoints,9,OK,pending
mission_08036,loiter,"[0, 120, 60, -1]",dynamic,calm,135,0.0,1.0,mission_08036.waypoints,9,OK,pending
mission_08037,loiter,"[0, 120, 60, -1]",dynamic,light,0,2.0,4.0,mission_08037.waypoints,9,OK,pending
mission_08038,loiter,"[0, 120, 60, -1]",dynamic,light,45,2.0,4.0,mission_08038.waypoints,9,OK,pending
mission_08039,loiter,"[0, 120, 60, -1]",dynamic,light,90,2.0,4.0,mission_08039.waypoints,9,OK,pending
mission_08040,loiter,"[0, 120, 60, -1]",dynamic,light,135,2.0,4.0,mission_08040.waypoints,9,OK,pending
mission_08041,loiter,"[0, 120, 60, -1]",dynamic,moderate,0,5.0,8.0,mission_08041.waypoints,9,OK,pending
mission_08042,loiter,"[0, 120, 60, -1]",dynamic,moderate,45,5.0,8.0,mission_08042.waypoints,9,OK,pending
mission_08043,loiter,"[0, 120, 60, -1]",dynamic,moderate,90,5.0,8.0,mission_08043.waypoints,9,OK,pending
mission_08044,loiter,"[0, 120, 60, -1]",dynamic,moderate,135,5.0,8.0,mission_08044.waypoints,9,OK,pending
mission_08045,loiter,"[0, 120, 60, -1]",dynamic,gusty,0,3.0,10.0,mission_08045.waypoints,9,OK,pending
mission_08046,loiter,"[0, 120, 60, -1]",dynamic,gusty,45,3.0,10.0,mission_08046.waypoints,9,OK,pending
mission_08047,loiter,"[0, 120, 60, -1]",dynamic,gusty,90,3.0,10.0,mission_08047.waypoints,9,OK,pending
mission_08048,loiter,"[0, 120, 60, -1]",dynamic,gusty,135,3.0,10.0,mission_08048.waypoints,9,OK,pending
mission_08049,loiter,"[0, 120, 60, -1]",fast,calm,0,0.0,1.0,mission_08049.waypoints,9,OK,pending
mission_08050,loiter,"[0, 120, 60, -1]",fast,calm,45,0.0,1.0,mission_08050.waypoints,9,OK,pending
mission_08051,loiter,"[0, 120, 60, -1]",fast,calm,90,0.0,1.0,mission_08051.waypoints,9,OK,pending
mission_08052,loiter,"[0, 120, 60, -1]",fast,calm,135,0.0,1.0,mission_08052.waypoints,9,OK,pending
mission_08053,loiter,"[0, 120, 60, -1]",fast,light,0,2.0,4.0,mission_08053.waypoints,9,OK,pending
mission_08054,loiter,"[0, 120, 60, -1]",fast,light,45,2.0,4.0,mission_08054.waypoints,9,OK,pending
mission_08055,loiter,"[0, 120, 60, -1]",fast,light,90,2.0,4.0,mission_08055.waypoints,9,OK,pending
mission_08056,loiter,"[0, 120, 60, -1]",fast,light,135,2.0,4.0,mission_08056.waypoints,9,OK,pending
mission_08057,loiter,"[0, 120, 60, -1]",fast,moderate,0,5.0,8.0,mission_08057.waypoints,9,OK,pending
mission_08058,loiter,"[0, 120, 60, -1]",fast,moderate,45,5.0,8.0,mission_08058.waypoints,9,OK,pending
mission_08059,loiter,"[0, 120, 60, -1]",fast,moderate,90,5.0,8.0,mission_08059.waypoints,9,OK,pending
mission_08060,loiter,"[0, 120, 60, -1]",fast,moderate,135,5.0,8.0,mission_08060.waypoints,9,OK,pending
mission_08061,loiter,"[0, 120, 60, -1]",fast,gusty,0,3.0,10.0,mission_08061.waypoints,9,OK,pending
mission_08062,loiter,"[0, 120, 60, -1]",fast,gusty,45,3.0,10.0,mission_08062.waypoints,9,OK,pending
mission_08063,loiter,"[0, 120, 60, -1]",fast,gusty,90,3.0,10.0,mission_08063.waypoints,9,OK,pending
mission_08064,loiter,"[0, 120, 60, -1]",fast,gusty,135,3.0,10.0,mission_08064.waypoints,9,OK,pending
mission_08065,loiter,"[0, 180, 15, 1]",conservative,calm,0,0.0,1.0,mission_08065.waypoints,9,OK,pending
mission_08066,loiter,"[0, 180, 15, 1]",conservative,calm,45,0.0,1.0,mission_08066.waypoints,9,OK,pending
mission_08067,loiter,"[0, 180, 15, 1]",conservative,calm,90,0.0,1.0,mission_08067.waypoints,9,OK,pending
mission_08068,loiter,"[0, 180, 15, 1]",conservative,calm,135,0.0,1.0,mission_08068.waypoints,9,OK,pending
mission_08069,loiter,"[0, 180, 15, 1]",conservative,light,0,2.0,4.0,mission_08069.waypoints,9,OK,pending
mission_08070,loiter,"[0, 180, 15, 1]",conservative,light,45,2.0,4.0,mission_08070.waypoints,9,OK,pending
mission_08071,loiter,"[0, 180, 15, 1]",conservative,light,90,2.0,4.0,mission_08071.waypoints,9,OK,pending
mission_08072,loiter,"[0, 180, 15, 1]",conservative,light,135,2.0,4.0,mission_08072.waypoints,9,OK,pending
mission_08073,loiter,"[0, 180, 15, 1]",conservative,moderate,0,5.0,8.0,mission_08073.waypoints,9,OK,pending
mission_08074,loiter,"[0, 180, 15, 1]",conservative,moderate,45,5.0,8.0,mission_08074.waypoints,9,OK,pending
mission_08075,loiter,"[0, 180, 15, 1]",conservative,moderate,90,5.0,8.0,mission_08075.waypoints,9,OK,pending
mission_08076,loiter,"[0, 180, 15, 1]",conservative,moderate,135,5.0,8.0,mission_08076.waypoints,9,OK,pending
mission_08077,loiter,"[0, 180, 15, 1]",conservative,gusty,0,3.0,10.0,mission_08077.waypoints,9,OK,pending
mission_08078,loiter,"[0, 180, 15, 1]",conservative,gusty,45,3.0,10.0,mission_08078.waypoints,9,OK,pending
mission_08079,loiter,"[0, 180, 15, 1]",conservative,gusty,90,3.0,10.0,mission_08079.waypoints,9,OK,pending
mission_08080,loiter,"[0, 180, 15, 1]",conservative,gusty,135,3.0,10.0,mission_08080.waypoints,9,OK,pending
mission_08081,loiter,"[0, 180, 15, 1]",standard,calm,0,0.0,1.0,mission_08081.waypoints,9,OK,pending
mission_08082,loiter,"[0, 180, 15, 1]",standard,calm,45,0.0,1.0,mission_08082.waypoints,9,OK,pending
mission_08083,loiter,"[0, 180, 15, 1]",standard,calm,90,0.0,1.0,mission_08083.waypoints,9,OK,pending
mission_08084,loiter,"[0, 180, 15, 1]",standard,calm,135,0.0,1.0,mission_08084.waypoints,9,OK,pending
mission_08085,loiter,"[0, 180, 15, 1]",standard,light,0,2.0,4.0,mission_08085.waypoints,9,OK,pending
mission_08086,loiter,"[0, 180, 15, 1]",standard,light,45,2.0,4.0,mission_08086.waypoints,9,OK,pending
mission_08087,loiter,"[0, 180, 15, 1]",standard,light,90,2.0,4.0,mission_08087.waypoints,9,OK,pending
